"Id","ParentId","CommentBody","CreatedById","CreatedDate","LastModifiedDate","IsPublished","IsDeleted"
"00aQk00000C7hvlIAB","500Qk00000MXESXIA5","On Escalation Ticket # 00437637 the Following Fields have been updated: 
Account ACV has been changed to 3265320.00.
Priority has been changed to High.","005Qk000001nViFIAU","2025-03-04T13:12:34.000Z","2025-03-04T13:12:34.000Z","false","false"
"00aQk00000C7hxNIAR","500Qk00000MXESXIA5","On Escalation Ticket # 00437637 the Following Fields have been updated: 
Account ACV has been changed to 1632660.00.","005Qk000001nViFIAU","2025-03-04T13:12:36.000Z","2025-03-04T13:12:36.000Z","false","false"
"00aQk00000C8sypIAB","500Qk00000MXESXIA5","On Escalation Ticket # 00437637 the new comment has been added: Laura-Dana Gyorgy:

Hello.
I checked this case and could not reproduce. 
Based on the error message from the client, it seems like the credentials are not the correct ones.
User needs to make sure that the password filled in is the correct one for the logged in user.

CC @Cecilia-Maria Iepure, @Ioana-Adina Padurean

[DevOps CommentId:11734656]","0054u000006gtWUAAY","2025-03-05T08:10:11.000Z","2025-03-05T08:10:11.000Z","false","false"
"00aQk00000CACfKIAX","500Qk00000MXESXIA5","On Escalation Ticket # 00437637 the new comment has been added: I asked the customer to check that the password is the correct one, and he replied the following:

That was my first thought but as already mentioned, the user is able to unlock the devices as soon as an Internet connection is restored. So in my opinion, the credentials should be fine.

Please investigate further, thank you","005Qk000001nViFIAU","2025-03-06T07:22:36.000Z","2025-03-06T07:22:36.000Z","false","false"
"00aQk00000CAX3qIAH","500Qk00000MXESXIA5","On Escalation Ticket # 00437637 the new comment has been added: Laura-Dana Gyorgy:

Tried again for a bunch of other devices: USB storage, Bluetooth other, Network Printers and MTP, for all the devices self remediation was successful. All device were remediate with internet turned off.
I uploaded in the Attachment Folder a video with self remediation of the usb and a print screen for the MTP logs, after the internet was reactivated on the computer.

CC @Cecilia-Maria Iepure, @Ioana-Adina Padurean

[DevOps CommentId:11746850]","0054u000006gtWUAAY","2025-03-06T14:20:50.000Z","2025-03-06T14:20:50.000Z","false","false"
"00aQk00000CBg58IAD","500Qk00000MXESXIA5","On Escalation Ticket # 00437637 the new comment has been added: Hello team,
Can you please check which are the next steps that need to be performed in order to go forward with the investigation?
Thank you","005Qk000001nViFIAU","2025-03-07T11:44:35.000Z","2025-03-07T11:44:35.000Z","false","false"
"00aQk00000CG8dqIAD","500Qk00000MXESXIA5","On Escalation Ticket # 00437637 the new comment has been added: We discussed today during our meeting with the customer about this case and the said the following:
- only one user is affected by this
- they could not reproduce it for anyone else
- the issue happens to the user only in South Africa

I asked them to check the client again on the affected machine, brig it to the latest version and see after that.","005Qk000001nViFIAU","2025-03-11T13:35:00.000Z","2025-03-11T13:35:00.000Z","false","false"
"00aQk00000CRDyLIAX","500Qk00000MXESXIA5","On Escalation Ticket # 00437637 the Following Fields have been updated: 
Account ACV has been changed to 2407973.28.","0054u000006gtWUAAY","2025-03-20T11:23:38.000Z","2025-03-20T11:23:38.000Z","false","false"
"00aQk00000CprctIAB","500Qk00000MXESXIA5","On Escalation Ticket # 00437637 the Following Fields have been updated: 
Account ACV has been changed to 1695173.28.
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2025-04-10T09:09:19.000Z","2025-04-10T09:09:19.000Z","false","false"
"00aQk00000CprcvIAB","500Qk00000MXESXIA5","On Escalation Ticket # 00437637 the new comment has been added: -- DevOps Automation Assistant --

This escalation has been in the status 'Awaiting Support' since 2025-03-20 11:23 UTC and the last detected comment from support was 2025-03-11 13:35 UTC.

If this escalation has been resolved with the customer, please add a comment so this can be closed in Azure DevOps.

@WaitingOnEngineer

[DevOps CommentId:11915338]","0054u000006gtWUAAY","2025-04-10T09:09:20.000Z","2025-04-10T09:09:20.000Z","false","false"
"00aQk00000Cq50JIAR","500Qk00000MXESXIA5","On Escalation Ticket # 00437637 the Following Fields have been updated: 
Status has been changed to Awaiting Client.","005Qk000001nViFIAU","2025-04-10T13:03:46.000Z","2025-04-10T13:03:46.000Z","false","false"
"00aQk00000CqMn8IAF","500Qk00000MXESXIA5","On Escalation Ticket # 00437637 the new comment has been added: Cecilia-Maria Iepure:

closed as there is no customer feedback and there are more than 3 days with no response

[DevOps CommentId:11919240]","0054u000006gtWUAAY","2025-04-10T15:15:38.000Z","2025-04-10T15:15:38.000Z","false","false"
"00aQk00000D7WzmIAF","500Qk00000MXESXIA5","On Escalation Ticket # 00437637 the new comment has been added: The customer is asking us the following:

Please compare the log files (epp_logs_LPTP2043748_2025-03-04.zip) that were recorded during the outage in South Africa with those from the last tests (LPTP2043748_online_2025-04-03.zip / LPTP2043748_offline_2025-04-03.zip).

Eduard compared already the two offline ones, and found a difference, that in the offline log from Germany, the user shows up as logged, and in the one from South Africa the user is missing.
Please see the screenshot ""Comparison between offline log in Germany vs offline log from South Africa.png"".

Please check it from your side and let us know if you can find the cause of the issue after you compared the two logs.
Thank you","005Qk000001nViFIAU","2025-04-25T13:42:39.000Z","2025-04-25T13:42:39.000Z","false","false"
"00aQk00000D7X1NIAV","500Qk00000MXESXIA5","On Escalation Ticket # 00437637 the Following Fields have been updated: 
Account ACV has been changed to 1697189.28.","0054u000006gtWUAAY","2025-04-25T13:42:50.000Z","2025-04-25T13:42:50.000Z","false","false"
