"Id","ParentId","CommentBody","CreatedById","CreatedDate","LastModifiedDate","IsPublished","IsDeleted"
"00aQk00000BQALZIA5","500Qk00000KXGnHIAX","On Escalation Ticket # 00433453 the Following Fields have been updated: 
Account ACV has been changed to 26682.54.
Priority has been changed to High.","005Qk000001nViFIAU","2025-01-24T12:43:11.000Z","2025-01-24T12:43:11.000Z","false","false"
"00aQk00000BQANBIA5","500Qk00000KXGnHIAX","On Escalation Ticket # 00433453 the Following Fields have been updated: 
Account ACV has been changed to 13341.27.","005Qk000001nViFIAU","2025-01-24T12:43:13.000Z","2025-01-24T12:43:13.000Z","false","false"
"00aQk00000BTCViIAP","500Qk00000KXGnHIAX","On Escalation Ticket # 00433453 the new comment has been added: The customer has checked in on the status of the ticket. Any updates you can share would be appreciated.
Thank you","005Qk000001nViFIAU","2025-01-27T19:48:50.000Z","2025-01-27T19:48:50.000Z","false","false"
"00aQk00000BdIZqIAN","500Qk00000KXGnHIAX","On Escalation Ticket # 00433453 the new comment has been added: The customer has checked in on the status of the ticket. Any updates you can share would be appreciated.
Thank you","005Qk000001nViFIAU","2025-02-05T11:23:22.000Z","2025-02-05T11:23:22.000Z","false","false"
"00aQk00000Ch5SCIAZ","500Qk00000KXGnHIAX","On Escalation Ticket # 00433453 the new comment has been added: Hi Team,

I have a similar case: https://nwxcorp.lightning.force.com/lightning/r/Case/500Qk00000MwZFGIA3/view
Salesforce ticket number: 00438865 

Thank you!
Flaviu","005Qk000001nViKIAU","2025-04-02T21:43:17.000Z","2025-04-02T21:43:17.000Z","false","false"
"00aQk00000ChDEQIA3","500Qk00000KXGnHIAX","On Escalation Ticket # 00433453 the Following Fields have been updated: 
Account ACV has been changed to 10658.97.","0054u000006gtWUAAY","2025-04-02T21:43:32.000Z","2025-04-02T21:43:32.000Z","false","false"
"00aQk00000ChZIBIA3","500Qk00000KXGnHIAX","On Escalation Ticket # 00433453 the new comment has been added: Cristian-Alexandru Halmajan:

Hi Alin,

I hope you are well.

For the MacOS issue, please ask the customers if they approved network extension.

We will further investigate the Ubuntu issue, but please confirm Ubuntu version and server version as well.

Thank you,
Cristi
@WaitingOnEngineer

[DevOps CommentId:11882675]","0054u000006gtWUAAY","2025-04-03T06:25:23.000Z","2025-04-03T06:25:23.000Z","false","false"
"00aQk00000ChZI9IAN","500Qk00000KXGnHIAX","On Escalation Ticket # 00433453 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2025-04-03T06:25:23.000Z","2025-04-03T06:25:23.000Z","false","false"
"00aQk00000Ci0NBIAZ","500Qk00000KXGnHIAX","On Escalation Ticket # 00433453 the Following Fields have been updated: 
Status has been changed to Awaiting Client.","005Qk000001nViFIAU","2025-04-03T14:39:20.000Z","2025-04-03T14:39:20.000Z","false","false"
"00aQk00000Chx9CIAR","500Qk00000KXGnHIAX","On Escalation Ticket # 00433453 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2025-04-03T14:39:26.000Z","2025-04-03T14:39:26.000Z","false","false"
"00aQk00000Cj198IAB","500Qk00000KXGnHIAX","On Escalation Ticket # 00433453 the new comment has been added: Marius-Viorel Iacob:

@WaitingOnEngineer
Hello Alin,
For Ubuntu please ask the customer to collect logs using the notifier feature.
Thank you

[DevOps CommentId:11890019]","0054u000006gtWUAAY","2025-04-04T08:50:06.000Z","2025-04-04T08:50:06.000Z","false","false"
