"Id","ParentId","CommentBody","CreatedById","CreatedDate","LastModifiedDate","IsPublished","IsDeleted"
"00aQk00000AhNEvIAN","500Qk00000IWjPSIA1","On Escalation Ticket # 00429599 the Following Fields have been updated: 
Account ACV has been changed to 8964.00.
Priority has been changed to Medium.","005Qk000001nVi2IAE","2024-12-11T19:26:03.000Z","2024-12-11T19:26:03.000Z","false","false"
"00aQk00000AhNGXIA3","500Qk00000IWjPSIA1","On Escalation Ticket # 00429599 the Following Fields have been updated: 
Account ACV has been changed to 4482.00.","005Qk000001nVi2IAE","2024-12-11T19:26:05.000Z","2024-12-11T19:26:05.000Z","false","false"
"00aQk00000AhNLNIA3","500Qk00000IWjPSIA1","On Escalation Ticket # 00429599 the Following Fields have been updated: 
Product Version has been changed to NONE.","005Qk000001nVi2IAE","2024-12-11T19:26:40.000Z","2024-12-11T19:26:40.000Z","false","false"
"00aQk00000Ai6YfIAJ","500Qk00000IWjPSIA1","On Escalation Ticket # 00429599 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2024-12-12T12:39:31.000Z","2024-12-12T12:39:31.000Z","false","false"
"00aQk00000Ai6YhIAJ","500Qk00000IWjPSIA1","On Escalation Ticket # 00429599 the new comment has been added: Augustina Sidor:

Hi, 

Please set up a new appliance for the customer using a newer version of Ubuntu.

Ubuntu 14 is outdated, and some functionalities may no longer work properly.

Regards,
Augustina

FYI @WaitingOnEngineer

[DevOps CommentId:11402253]","0054u000006gtWUAAY","2024-12-12T12:39:32.000Z","2024-12-12T12:39:32.000Z","false","false"
"00aQk00000Aic2DIAR","500Qk00000IWjPSIA1","On Escalation Ticket # 00429599 the Following Fields have been updated: 
Status has been changed to Awaiting Client.","005Qk000001nVi2IAE","2024-12-12T18:08:54.000Z","2024-12-12T18:08:54.000Z","false","false"
"00aQk00000AqmNlIAJ","500Qk00000IWjPSIA1","On Escalation Ticket # 00429599 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2024-12-20T05:02:35.000Z","2024-12-20T05:02:35.000Z","false","false"
"00aQk00000AqmNnIAJ","500Qk00000IWjPSIA1","On Escalation Ticket # 00429599 the new comment has been added: -- DevOps Automation Assistant --

This escalation has been in the status 'Awaiting Support' since 2024-12-12 12:39 UTC and no response has been detected.

If this escalation has been resolved with the customer, please add a comment so this can be closed in Azure DevOps.

@WaitingOnEngineer

[DevOps CommentId:11436222]","0054u000006gtWUAAY","2024-12-20T05:02:36.000Z","2024-12-20T05:02:36.000Z","false","false"
"00aQk00000ArBnZIAV","500Qk00000IWjPSIA1","On Escalation Ticket # 00429599 the Following Fields have been updated: 
Status has been changed to Awaiting Client.","005Qk000001nVi2IAE","2024-12-20T14:59:57.000Z","2024-12-20T14:59:57.000Z","false","false"
"00aQk00000AyTJ7IAN","500Qk00000IWjPSIA1","On Escalation Ticket # 00429599 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2024-12-30T05:02:47.000Z","2024-12-30T05:02:47.000Z","false","false"
"00aQk00000AyTJ9IAN","500Qk00000IWjPSIA1","On Escalation Ticket # 00429599 the new comment has been added: -- DevOps Automation Assistant --

This escalation has been in the status 'Awaiting Support' since 2024-12-12 12:39 UTC and no response has been detected.

If this escalation has been resolved with the customer, please add a comment so this can be closed in Azure DevOps.

@WaitingOnEngineer

[DevOps CommentId:11449852]","0054u000006gtWUAAY","2024-12-30T05:02:48.000Z","2024-12-30T05:02:48.000Z","false","false"
"00aQk00000AyqvdIAB","500Qk00000IWjPSIA1","On Escalation Ticket # 00429599 the Following Fields have been updated: 
Status has been changed to Awaiting Client.","005Qk000001nVi2IAE","2024-12-30T15:02:14.000Z","2024-12-30T15:02:14.000Z","false","false"
"00aQk00000B4jOQIAZ","500Qk00000IWjPSIA1","On Escalation Ticket # 00429599 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2025-01-06T05:02:47.000Z","2025-01-06T05:02:47.000Z","false","false"
"00aQk00000B4jOSIAZ","500Qk00000IWjPSIA1","On Escalation Ticket # 00429599 the new comment has been added: -- DevOps Automation Assistant --

This escalation has been in the status 'Awaiting Support' since 2024-12-12 12:39 UTC and no response has been detected.

If this escalation has been resolved with the customer, please add a comment so this can be closed in Azure DevOps.

@WaitingOnEngineer

[DevOps CommentId:11459129]","0054u000006gtWUAAY","2025-01-06T05:02:48.000Z","2025-01-06T05:02:48.000Z","false","false"
"00aQk00000B5pOXIAZ","500Qk00000IWjPSIA1","On Escalation Ticket # 00429599 the Following Fields have been updated: 
Status has been changed to Awaiting Client.","005Qk000001nViKIAU","2025-01-06T21:50:04.000Z","2025-01-06T21:50:04.000Z","false","false"
"00aQk00000BCZQKIA5","500Qk00000IWjPSIA1","On Escalation Ticket # 00429599 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2025-01-13T05:03:06.000Z","2025-01-13T05:03:06.000Z","false","false"
"00aQk00000BCZQMIA5","500Qk00000IWjPSIA1","On Escalation Ticket # 00429599 the new comment has been added: -- DevOps Automation Assistant --

This escalation has been in the status 'Awaiting Support' since 2024-12-12 12:39 UTC and no response has been detected.

This escalation will now be archived in Azure DevOps. If this escalation is still active, please add a comment to automatically reopen the escalation in DevOps.

@WaitingOnEngineer

[DevOps CommentId:11490211]","0054u000006gtWUAAY","2025-01-13T05:03:07.000Z","2025-01-13T05:03:07.000Z","false","false"
