"Id","ParentId","CommentBody","CreatedById","CreatedDate","LastModifiedDate","IsPublished","IsDeleted"
"00aQk00000ALbN0IAL","500Qk00000FtGhpIAF","On Escalation Ticket # 00427749 the Following Fields have been updated: 
Account ACV has been changed to 1504501.36.
Priority has been changed to Low.","005Qk000001nViBIAU","2024-11-21T00:02:34.000Z","2024-11-21T00:02:34.000Z","false","false"
"00aQk00000ALaQwIAL","500Qk00000FtGhpIAF","On Escalation Ticket # 00427749 the Following Fields have been updated: 
Account ACV has been changed to 752250.68.","005Qk000001nViBIAU","2024-11-21T00:02:36.000Z","2024-11-21T00:02:36.000Z","false","false"
"00aQk00000AUAvRIAX","500Qk00000FtGhpIAF","On Escalation Ticket # 00427749 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2024-11-29T10:32:42.000Z","2024-11-29T10:32:42.000Z","false","false"
"00aQk00000AUAvTIAX","500Qk00000FtGhpIAF","On Escalation Ticket # 00427749 the new comment has been added: Marius-Viorel Iacob:

@WaitingOnEngineer
Fixed merged into 5.9.4.1

[DevOps CommentId:11295373]","0054u000006gtWUAAY","2024-11-29T10:32:43.000Z","2024-11-29T10:32:43.000Z","false","false"
"00aQk00000AUNflIAH","500Qk00000FtGhpIAF","On Escalation Ticket # 00427749 the Following Fields have been updated: 
Status has been changed to Awaiting Client.","005Qk000001nViBIAU","2024-11-29T15:16:25.000Z","2024-11-29T15:16:25.000Z","false","false"
"00aQk00000AWZ05IAH","500Qk00000FtGhpIAF","On Escalation Ticket # 00427749 the Following Fields have been updated: 
Status has been changed to Closed - Resolved.","005Qk000001nViBIAU","2024-12-02T16:41:00.000Z","2024-12-02T16:41:00.000Z","false","false"
"00aQk00000AWZ07IAH","500Qk00000FtGhpIAF","On Escalation Ticket # 00427749 the Following Fields have been updated: 
Account ACV has been changed to 1504501.36.","005Qk000001nViBIAU","2024-12-02T16:41:04.000Z","2024-12-02T16:41:04.000Z","false","false"
"00aQk00000AWZ1hIAH","500Qk00000FtGhpIAF","On Escalation Ticket # 00427749 the Following Fields have been updated: 
Account ACV has been changed to 752250.68.","0054u000006gtWUAAY","2024-12-02T16:41:16.000Z","2024-12-02T16:41:16.000Z","false","false"
"00aQk00000AdgBKIAZ","500Qk00000FtGhpIAF","On Escalation Ticket # 00427749 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2024-12-09T05:03:07.000Z","2024-12-09T05:03:07.000Z","false","false"
"00aQk00000AdgBMIAZ","500Qk00000FtGhpIAF","On Escalation Ticket # 00427749 the new comment has been added: -- DevOps Automation Assistant --

This escalation has been in the status 'Awaiting Support' since 2024-11-29 10:32 UTC and no response has been detected.

If this escalation has been resolved with the customer, please add a comment so this can be closed in Azure DevOps.

@WaitingOnEngineer

[DevOps CommentId:11379913]","0054u000006gtWUAAY","2024-12-09T05:03:08.000Z","2024-12-09T05:03:08.000Z","false","false"
"00aQk00000AeC37IAF","500Qk00000FtGhpIAF","On Escalation Ticket # 00427749 the Following Fields have been updated: 
Status has been changed to Closed - Resolved.","005Qk000001nViBIAU","2024-12-09T15:28:03.000Z","2024-12-09T15:28:03.000Z","false","false"
"00aQk00000AeC7yIAF","500Qk00000FtGhpIAF","On Escalation Ticket # 00427749 the Following Fields have been updated: 
Account ACV has been changed to 1504501.36.","005Qk000001nViBIAU","2024-12-09T15:28:22.000Z","2024-12-09T15:28:22.000Z","false","false"
"00aQk00000Ae8cHIAR","500Qk00000FtGhpIAF","On Escalation Ticket # 00427749 the Following Fields have been updated: 
Account ACV has been changed to 752250.68.","005Qk000001nViBIAU","2024-12-09T15:28:29.000Z","2024-12-09T15:28:29.000Z","false","false"
"00aQk00000D76xFIAR","500Qk00000FtGhpIAF","On Escalation Ticket # 00427749 the Following Fields have been updated: 
Account ACV has been changed to 753390.68.","0054u000006gtWUAAY","2025-04-25T05:06:05.000Z","2025-04-25T05:06:05.000Z","false","false"
