"Id","ParentId","CommentBody","CreatedById","CreatedDate","LastModifiedDate","IsPublished","IsDeleted"
"00aQk000009Fry5IAC","500Qk00000FVbkEIAT","On Escalation Ticket # 00421754 the Following Fields have been updated: 
Priority has been changed to High.","005Qk000001nViEIAU","2024-09-23T10:44:06.000Z","2024-09-23T10:44:06.000Z","false","false"
"00aQk000009aOWTIA2","500Qk00000FVbkEIAT","Hello,
Is there an update regarding this?","005Qk000001nViEIAU","2024-10-10T12:58:22.000Z","2024-10-10T12:58:22.000Z","false","false"
"00aQk00000Bo37dIAB","500Qk00000FVbkEIAT","On Escalation Ticket # 00421754 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2025-02-14T05:01:34.000Z","2025-02-14T05:01:34.000Z","false","false"
"00aQk00000Bo37fIAB","500Qk00000FVbkEIAT","On Escalation Ticket # 00421754 the new comment has been added: -- DevOps Automation Assistant --

This escalation has been in the status 'Awaiting Support' since 2025-02-06 12:54 UTC and no response has been detected.

If this escalation has been resolved with the customer, please add a comment so this can be closed in Azure DevOps.

@WaitingOnEngineer

[DevOps CommentId:11647443]","0054u000006gtWUAAY","2025-02-14T05:01:35.000Z","2025-02-14T05:01:35.000Z","false","false"
"00aQk00000Bo60fIAB","500Qk00000FVbkEIAT","On Escalation Ticket # 00421754 the Following Fields have been updated: 
Status has been changed to Awaiting Client.","005Qk000001nViEIAU","2025-02-14T06:24:04.000Z","2025-02-14T06:24:04.000Z","false","false"
"00aQk00000Bo62HIAR","500Qk00000FVbkEIAT","On Escalation Ticket # 00421754 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2025-02-14T06:24:15.000Z","2025-02-14T06:24:15.000Z","false","false"
"00aQk00000Bvl5WIAR","500Qk00000FVbkEIAT","On Escalation Ticket # 00421754 the new comment has been added: -- DevOps Automation Assistant --

This escalation has been in the status 'Awaiting Support' since 2025-02-06 12:54 UTC and no response has been detected.

If this escalation has been resolved with the customer, please add a comment so this can be closed in Azure DevOps.

@WaitingOnEngineer

[DevOps CommentId:11682021]","0054u000006gtWUAAY","2025-02-21T05:03:52.000Z","2025-02-21T05:03:52.000Z","false","false"
"00aQk00000BvllRIAR","500Qk00000FVbkEIAT","On Escalation Ticket # 00421754 the Following Fields have been updated: 
Status has been changed to Awaiting Client.","005Qk000001nViEIAU","2025-02-21T05:06:34.000Z","2025-02-21T05:06:34.000Z","false","false"
"00aQk00000BvmWEIAZ","500Qk00000FVbkEIAT","On Escalation Ticket # 00421754 the new comment has been added: The customer confirmed this can be closed.","005Qk000001nViEIAU","2025-02-21T05:41:52.000Z","2025-02-21T05:41:52.000Z","false","false"
"00aQk00000BvmZRIAZ","500Qk00000FVbkEIAT","On Escalation Ticket # 00421754 the Following Fields have been updated: 
Status has been changed to Closed - Resolved.","005Qk000001nViEIAU","2025-02-21T05:42:23.000Z","2025-02-21T05:42:23.000Z","false","false"
