"Id","ParentId","CommentBody","CreatedById","CreatedDate","LastModifiedDate","IsPublished","IsDeleted"
"00aQk00000BQsjBIAT","500Qk00000L37byIAB","On Escalation Ticket # 00433574 the Following Fields have been updated: 
Account ACV has been changed to 7265497.759999999950.","0050g000006QqyEAAS","2025-01-24T21:16:53.000Z","2025-01-24T21:16:53.000Z","false","false"
"00aQk00000BQsknIAD","500Qk00000L37byIAB","On Escalation Ticket # 00433574 the Following Fields have been updated: 
Account ACV has been changed to 3632748.879999999975.","0050g000006QqyEAAS","2025-01-24T21:16:54.000Z","2025-01-24T21:16:54.000Z","false","false"
"00aQk00000BQvXNIA1","500Qk00000L37byIAB","On Escalation Ticket # 00433574 the Following Fields have been updated: 
Escalating Engineer Name has been changed to User: Dusty Grayson.","00570000003KXurAAG","2025-01-24T21:49:10.000Z","2025-01-24T21:49:10.000Z","false","false"
"00aQk00000BSuliIAD","500Qk00000L37byIAB","On Escalation Ticket # 00433574 the Following Fields have been updated: 
Priority has been changed to High.","0050g000006QqyEAAS","2025-01-27T17:10:28.000Z","2025-01-27T17:10:28.000Z","false","false"
"00aQk00000BbD82IAF","500Qk00000L37byIAB","On Escalation Ticket # 00433574 the Following Fields have been updated: 
Escalating Engineer Name has been changed to User: Catharine Coleman.","0050g000006QqyEAAS","2025-02-03T20:34:24.000Z","2025-02-03T20:34:24.000Z","false","false"
"00aQk00000BweWcIAJ","500Qk00000L37byIAB","On Escalation Ticket # 00433574 the Following Fields have been updated: 
Account ACV has been changed to 3669975.296666666639.","0050g000006QqyEAAS","2025-02-21T21:23:16.000Z","2025-02-21T21:23:16.000Z","false","false"
"00aQk00000CAwOoIAL","500Qk00000L37byIAB","On Escalation Ticket # 00433574 the new comment has been added: I have an external note that this is fixed in 11.6 but it is not mentioned in the ticket.
Please confirm?","0050g000006QqyEAAS","2025-03-06T18:28:32.000Z","2025-03-06T18:28:32.000Z","false","false"
"00aQk00000CAwQPIA1","500Qk00000L37byIAB","On Escalation Ticket # 00433574 the Following Fields have been updated: 
Account ACV has been changed to 3669975.294999999972.","0054u000006gtWUAAY","2025-03-06T18:28:50.000Z","2025-03-06T18:28:50.000Z","false","false"
"00aQk00000CAz6XIAT","500Qk00000L37byIAB","On Escalation Ticket # 00433574 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2025-03-06T18:56:01.000Z","2025-03-06T18:56:01.000Z","false","false"
"00aQk00000CAz6ZIAT","500Qk00000L37byIAB","On Escalation Ticket # 00433574 the new comment has been added: Ethan Israel:

@WaitingOnEngineer - confirmed, ""Content-Security-Policy"" security header was added to AIC and Webserver in 11.6+. 

[DevOps CommentId:11749628]","0054u000006gtWUAAY","2025-03-06T18:56:02.000Z","2025-03-06T18:56:02.000Z","false","false"
"00aQk00000CHXThIAP","500Qk00000L37byIAB","On Escalation Ticket # 00433574 the Following Fields have been updated: 
Account ACV has been changed to 3671008.952499999977.
Status has been changed to Closed - Resolved.","0050g000006QqyEAAS","2025-03-12T12:31:14.000Z","2025-03-12T12:31:14.000Z","false","false"
"00aQk00000CHXTjIAP","500Qk00000L37byIAB","On Escalation Ticket # 00433574 the Following Fields have been updated: 
Account ACV has been changed to 7342017.904999999954.","0050g000006QqyEAAS","2025-03-12T12:31:18.000Z","2025-03-12T12:31:18.000Z","false","false"
"00aQk00000CHXVJIA5","500Qk00000L37byIAB","On Escalation Ticket # 00433574 the Following Fields have been updated: 
Account ACV has been changed to 3671008.952499999977.","0050g000006QqyEAAS","2025-03-12T12:31:23.000Z","2025-03-12T12:31:24.000Z","false","false"
