"Id","ParentId","CommentBody","CreatedById","CreatedDate","LastModifiedDate","IsPublished","IsDeleted"
"00aQk00000Aw6VVIAZ","500Qk00000JwEFlIAN","On Escalation Ticket # 00430789 the Following Fields have been updated: 
Account ACV has been changed to 156739.8476923076930.
Priority has been changed to Low.","005Qk000001nViKIAU","2024-12-26T19:46:10.000Z","2024-12-26T19:46:10.000Z","false","false"
"00aQk00000Aw6QgIAJ","500Qk00000JwEFlIAN","On Escalation Ticket # 00430789 the Following Fields have been updated: 
Account ACV has been changed to 78369.9238461538465.","005Qk000001nViKIAU","2024-12-26T19:46:12.000Z","2024-12-26T19:46:12.000Z","false","false"
"00aQk00000AyiTRIAZ","500Qk00000JwEFlIAN","On Escalation Ticket # 00430789 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2024-12-30T12:35:29.000Z","2024-12-30T12:35:29.000Z","false","false"
"00aQk00000AyiTTIAZ","500Qk00000JwEFlIAN","On Escalation Ticket # 00430789 the new comment has been added: Augustina Sidor:

Hi Flaviu, 

The 2FA mechanism implemented in EPP relies on the standard format for Time-Based One-Time Password (TOTP) systems. 

The generated QR code is compatible with any mobile app that supports TOTP-based two-factor authentication.

Regards,
Augustina

FYI @WaitingOnEngineer

[DevOps CommentId:11450848]","0054u000006gtWUAAY","2024-12-30T12:35:30.000Z","2024-12-30T12:35:30.000Z","false","false"
"00aQk00000Az0uzIAB","500Qk00000JwEFlIAN","On Escalation Ticket # 00430789 the Following Fields have been updated: 
Status has been changed to Awaiting Client.","005Qk000001nViKIAU","2024-12-30T16:53:15.000Z","2024-12-30T16:53:15.000Z","false","false"
"00aQk00000B68RBIAZ","500Qk00000JwEFlIAN","On Escalation Ticket # 00430789 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2025-01-07T05:02:54.000Z","2025-01-07T05:02:54.000Z","false","false"
"00aQk00000B68RDIAZ","500Qk00000JwEFlIAN","On Escalation Ticket # 00430789 the new comment has been added: -- DevOps Automation Assistant --

This escalation has been in the status 'Awaiting Support' since 2024-12-30 12:35 UTC and no response has been detected.

If this escalation has been resolved with the customer, please add a comment so this can be closed in Azure DevOps.

@WaitingOnEngineer

[DevOps CommentId:11464024]","0054u000006gtWUAAY","2025-01-07T05:02:54.000Z","2025-01-07T05:02:54.000Z","false","false"
"00aQk00000B6dQ9IAJ","500Qk00000JwEFlIAN","On Escalation Ticket # 00430789 the Following Fields have been updated: 
Status has been changed to Awaiting Client.","005Qk000001nViKIAU","2025-01-07T15:56:27.000Z","2025-01-07T15:56:27.000Z","false","false"
"00aQk00000BB5ajIAD","500Qk00000JwEFlIAN","On Escalation Ticket # 00430789 the Following Fields have been updated: 
Status has been changed to Closed - Resolved.","005Qk000001nViKIAU","2025-01-10T20:38:58.000Z","2025-01-10T20:38:58.000Z","false","false"
"00aQk00000BElS9IAL","500Qk00000JwEFlIAN","On Escalation Ticket # 00430789 the Following Fields have been updated: 
Account ACV has been changed to 78062.2538461538465.
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2025-01-14T17:47:06.000Z","2025-01-14T17:47:06.000Z","false","false"
"00aQk00000BElSBIA1","500Qk00000JwEFlIAN","On Escalation Ticket # 00430789 the new comment has been added: -- DevOps Automation Assistant --

This escalation has been in the status 'Awaiting Support' since 2024-12-30 12:35 UTC and no response has been detected.

If this escalation has been resolved with the customer, please add a comment so this can be closed in Azure DevOps.

@WaitingOnEngineer

[DevOps CommentId:11502362]","0054u000006gtWUAAY","2025-01-14T17:47:07.000Z","2025-01-14T17:47:07.000Z","false","false"
"00aQk00000BF0cTIAT","500Qk00000JwEFlIAN","On Escalation Ticket # 00430789 the Following Fields have been updated: 
Status has been changed to Closed - Resolved.","005Qk000001nViKIAU","2025-01-14T20:29:31.000Z","2025-01-14T20:29:31.000Z","false","false"
"00aQk00000BF0kYIAT","500Qk00000JwEFlIAN","On Escalation Ticket # 00430789 the Following Fields have been updated: 
Account ACV has been changed to 156124.5076923076930.","005Qk000001nViKIAU","2025-01-14T20:30:10.000Z","2025-01-14T20:30:10.000Z","false","false"
