"Id","ParentId","CommentBody","CreatedById","CreatedDate","LastModifiedDate","IsPublished","IsDeleted"
"00aQk00000ACptrIAD","500Qk00000I2V8bIAF","On Escalation Ticket # 00426925 the Following Fields have been updated: 
Account ACV has been changed to 8278.20.
Priority has been changed to Critical.","005Qk000001nVi3IAE","2024-11-13T14:13:23.000Z","2024-11-13T14:13:23.000Z","false","false"
"00aQk00000ACw5iIAD","500Qk00000I2V8bIAF","On Escalation Ticket # 00426925 the Following Fields have been updated: 
Account ACV has been changed to 4139.10.","005Qk000001nVi3IAE","2024-11-13T14:13:25.000Z","2024-11-13T14:13:25.000Z","false","false"
"00aQk00000AD1oXIAT","500Qk00000I2V8bIAF","On Escalation Ticket # 00426925 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2024-11-13T14:54:52.000Z","2024-11-13T14:54:52.000Z","false","false"
"00aQk00000AD1oZIAT","500Qk00000I2V8bIAF","On Escalation Ticket # 00426925 the new comment has been added: Cristian-Alexandru Halmajan:

Hi Daniel, @WaitingOnEngineer,

Please confirm the OS. 
Thanks,
Cristi

[DevOps CommentId:11210877]","0054u000006gtWUAAY","2024-11-13T14:54:53.000Z","2024-11-13T14:54:53.000Z","false","false"
"00aQk00000AD2JCIA1","500Qk00000I2V8bIAF","On Escalation Ticket # 00426925 the new comment has been added: Windows","005Qk000001nVi3IAE","2024-11-13T14:58:56.000Z","2024-11-13T14:58:56.000Z","false","false"
"00aQk00000AD2XhIAL","500Qk00000I2V8bIAF","On Escalation Ticket # 00426925 the Following Fields have been updated: 
Status has been changed to Awaiting R&D.","005Qk000001nVi3IAE","2024-11-13T15:00:24.000Z","2024-11-13T15:00:24.000Z","false","false"
"00aQk00000AJFnBIAX","500Qk00000I2V8bIAF","On Escalation Ticket # 00426925 the Following Fields have been updated: 
Status has been changed to Awaiting Escalating Engineer.","0054u000006gtWUAAY","2024-11-19T09:08:40.000Z","2024-11-19T09:08:40.000Z","false","false"
"00aQk00000AJFnDIAX","500Qk00000I2V8bIAF","On Escalation Ticket # 00426925 the new comment has been added: Alex Puskas:

@WaitingOnEngineer
Please try to disable the URL categories functionality and try again.
When URL category is enabled only on requested URL the content will be scanned (NOT ALL THE TIME THE DISPLAYED URL IN BROWSER IS THE UPLOADED URL).

Please open the log files.

[DevOps CommentId:11233055]","0054u000006gtWUAAY","2024-11-19T09:08:41.000Z","2024-11-19T09:08:41.000Z","false","false"
"00aQk00000AJQqfIAH","500Qk00000I2V8bIAF","On Escalation Ticket # 00426925 the Following Fields have been updated: 
Status has been changed to Awaiting Client.","005Qk000001nVi3IAE","2024-11-19T12:17:25.000Z","2024-11-19T12:17:25.000Z","false","false"
"00aQk00000ANY86IAH","500Qk00000I2V8bIAF","On Escalation Ticket # 00426925 the new comment has been added: Hello

Please close this case.","005Qk000001nVi3IAE","2024-11-22T14:09:38.000Z","2024-11-22T14:09:38.000Z","false","false"
"00aQk00000ANYCvIAP","500Qk00000I2V8bIAF","On Escalation Ticket # 00426925 the Following Fields have been updated: 
Status has been changed to Awaiting R&D.","005Qk000001nVi3IAE","2024-11-22T14:10:24.000Z","2024-11-22T14:10:24.000Z","false","false"
"00aQk00000ANYEXIA5","500Qk00000I2V8bIAF","On Escalation Ticket # 00426925 the Following Fields have been updated: 
Status has been changed to Closed - Resolved.","005Qk000001nVi3IAE","2024-11-22T14:10:44.000Z","2024-11-22T14:10:44.000Z","false","false"
"00aQk00000ANYEZIA5","500Qk00000I2V8bIAF","On Escalation Ticket # 00426925 the Following Fields have been updated: 
Account ACV has been changed to 8278.20.","005Qk000001nVi3IAE","2024-11-22T14:10:47.000Z","2024-11-22T14:10:47.000Z","false","false"
"00aQk00000ANYHlIAP","500Qk00000I2V8bIAF","On Escalation Ticket # 00426925 the Following Fields have been updated: 
Account ACV has been changed to 4139.10.","005Qk000001nVi3IAE","2024-11-22T14:10:54.000Z","2024-11-22T14:10:54.000Z","false","false"
"00aQk00000BoHdgIAF","500Qk00000I2V8bIAF","On Escalation Ticket # 00426925 the Following Fields have been updated: 
Account ACV has been changed to 8774.56.","0054u000006gtWUAAY","2025-02-14T11:44:38.000Z","2025-02-14T11:44:38.000Z","false","false"
